Index,Positive,Pos Freq,Negative,Neg Freq,Word,Word Freq
1585,empty,1,irreconcilable,0.00031668,evaluates,296595
1586,empty,1,detained,0.00031668,redemption,296568
1587,empty,1,deceive,0.00031551,advantage,295945
1588,empty,1,drawbacks,0.00031218,replace,295657
1589,empty,1,deteriorations,0.000311019,whenever,295510
1590,empty,1,ignores,0.000306048,modification,295153
1591,empty,1,closeouts,0.000306048,exceeded,294961
1592,empty,1,deadweight,0.000305536,dilution,294691
1593,empty,1,calamities,0.000305536,attention,294669
1594,empty,1,warned,0.00030251400000000004,newly,294558
1595,empty,1,stressing,0.000301625,land,294499
1596,empty,1,renounce,0.000301625,amend,293942
1597,empty,1,flaw,0.000301625,credits,293676
1598,empty,1,exploits,0.000300863,industrial,293669
1599,empty,1,overstating,0.000296352,integrated,293647
1600,empty,1,understating,0.0002935,mature,292932
1601,empty,1,misplaced,0.00029262499999999997,hedge,292915
1602,empty,1,deviating,0.0002925,liable,292812
1603,empty,1,undesired,0.00028413,placement,291751
1604,empty,1,unknowingly,0.000282777,promulgated,291715
1605,empty,1,ridicule,0.000282162,profitable,291251
1606,empty,1,inactivated,0.000274549,regional,291220
1607,empty,1,seizing,0.000274428,entering,290429
1608,empty,1,fatality,0.00027406500000000004,assume,290233
1609,empty,1,confusing,0.000273702,bases,290189
1610,empty,1,mothballed,0.000273581,articles,290024
1611,empty,1,exonerated,0.000272976,holds,289976
1612,empty,1,gratuitous,0.00026928,attached,289778
1613,empty,1,repudiates,0.00026868,violation,289259
1614,empty,1,exacerbation,0.000264894,providers,289217
1615,empty,1,defrauding,0.000263942,category,289140
1616,empty,1,slowness,0.000261606,prevailing,289077
1617,empty,1,unconscionable,0.00026007199999999997,emerging,289067
1618,empty,1,embarrassment,0.000256932,doubtful,288981
1619,empty,1,forbid,0.00025669800000000003,leading,288848
1620,empty,1,injuring,0.000252184,borrowed,288827
1621,empty,1,unemployed,0.000248055,damage,288190
1622,empty,1,complicates,0.000247365,brought,287669
1623,empty,1,invalidates,0.00024679,modifications,287354
1624,empty,1,inconsistently,0.00024656,released,287329
1625,empty,1,extenuating,0.00024656,banking,287271
1626,empty,1,accidentally,0.00024656,appointed,287102
1627,empty,1,degrading,0.000244074,expressly,286991
1628,empty,1,disappointed,0.000243276,relations,286918
1629,empty,1,exacerbating,0.000238995,characteristics,286877
1630,empty,1,contradiction,0.000235648,concentration,286741
1631,empty,1,conceding,0.000235648,monitoring,286736
1632,empty,1,disregards,0.000233744,occurring,286180
1633,empty,1,dereliction,0.000233744,factor,286062
1634,empty,1,harassing,0.000231546,initiated,285560
1635,empty,1,misuses,0.000231435,already,285530
1636,empty,1,overloading,0.000231324,additions,285421
1637,empty,1,noncomplying,0.000230547,writing,285159
1638,empty,1,bottleneck,0.00023043600000000001,expanded,285111
1639,empty,1,inordinate,0.00023021400000000002,reclassifications,284838
1640,empty,1,inattention,0.000229881,achieving,284467
1641,empty,1,suspicion,0.00022572,vendors,284400
1642,empty,1,indictments,0.00022539,misstatement,284328
1643,empty,1,unobtainable,0.00022203299999999998,insured,284320
1644,empty,1,noncompliances,0.0002187,jurisdictions,283948
1645,empty,1,punishment,0.000218268,tangible,283896
1646,empty,1,undermined,0.000217728,payroll,283554
1647,empty,1,harms,0.000213572,examining,283315
1648,empty,1,monopolistic,0.000210622,reached,282700
1649,empty,1,defeating,0.000209562,participating,282679
1650,empty,1,undocumented,0.00020945599999999998,goals,282506
1651,empty,1,scrutinizing,0.000207165,ratios,282262
1652,empty,1,concede,0.00020674500000000001,assessed,282171
1653,empty,1,mismanaged,0.00020664000000000001,properly,281783
1654,empty,1,lackluster,0.00020653500000000001,representations,281737
1655,empty,1,overlooking,0.00020611500000000001,representative,281697
1656,empty,1,evades,0.0002058,relief,281682
1657,empty,1,abnormality,0.00020559,declined,281361
1658,empty,1,ineffectively,0.000205485,likelihood,281357
1659,empty,1,incompleteness,0.000202696,actually,281348
1660,empty,1,disappear,0.00020196800000000002,eight,281234
1661,empty,1,gratuitously,0.000201864,categories,280692
1662,empty,1,staggering,0.000201656,recover,280614
1663,empty,1,misapplied,0.000199305,economy,280561
1664,empty,1,renounced,0.000198687,mutual,280440
1665,empty,1,misunderstandings,0.000195126,notwithstanding,280397
1666,empty,1,infraction,0.000194208,home,280121
1667,empty,1,undermining,0.000190587,discounts,279779
1668,empty,1,unfavourable,0.000188,though,279672
1669,empty,1,slippage,0.00018516949999999998,reorganization,279658
1670,empty,1,falsified,0.00018516949999999998,examination,279604
1671,empty,1,misusing,0.0001812528,existence,279382
1672,empty,1,misdirected,0.000180872,entirety,279207
1673,empty,1,reparation,0.00018011159999999998,care,279181
1674,empty,1,overshadowed,0.0001786933,call,278780
1675,empty,1,prejudicing,0.0001782176,agents,278473
1676,empty,1,vitiate,0.000176055,certifications,278350
1677,empty,1,summonses,0.0001746528,indemnification,278169
1678,empty,1,conspires,0.00017380920000000002,renewal,278050
1679,empty,1,endangers,0.0001735326,monetary,277887
1680,empty,1,accusations,0.0001734363,combinations,277737
1681,empty,1,mistrial,0.0001717694,reportable,277550
1682,empty,1,wrongly,0.0001710284,view,277470
1683,empty,1,divorced,0.0001709328,rise,277006
1684,empty,1,arrests,0.0001699199,expired,276328
1685,empty,1,abrogated,0.00016891,techniques,276271
1686,empty,1,detriments,0.000168815,initiatives,276136
1687,empty,1,disassociation,0.0001684475,overhead,275760
1688,empty,1,unneeded,0.00016780839999999998,extensive,275715
1689,empty,1,divulging,0.00016598039999999998,modify,275649
1690,empty,1,impounded,0.0001642561,grow,275299
1691,empty,1,miscalculated,0.0001638936,satisfied,275228
1692,empty,1,forestall,0.0001632632,reverse,275191
1693,empty,1,irregularly,0.0001624476,references,275190
1694,empty,1,moratoriums,0.0001608345,binding,275164
1695,empty,1,overestimated,0.0001607418,actively,274794
1696,empty,1,coerced,0.000160025,intellectual,274717
1697,empty,1,misdemeanors,0.0001597596,worldwide,274561
1698,empty,1,mishandled,0.0001594021,approximates,274368
1699,empty,1,subjection,0.00015913720000000002,assurances,274176
1700,empty,1,misinterpretation,0.0001579761,reflecting,273939
1701,empty,1,depletes,0.0001579761,internet,273745
1702,empty,1,worry,0.0001570024,instances,273603
1703,empty,1,provoked,0.00015488199999999999,technological,273334
1704,empty,1,collapses,0.0001539179,infrastructure,273169
1705,empty,1,demote,0.0001529568,assumption,273145
1706,empty,1,dismisses,0.0001525167,framework,272989
1707,empty,1,redactions,0.0001519086,disagreements,272910
1708,empty,1,forbids,0.0001499125,acting,272905
1709,empty,1,circumvents,0.0001492203,readily,272258
1710,empty,1,incompetents,0.0001479296,negotiated,272071
1711,empty,1,condemnations,0.00014587160000000001,lenders,271982
1712,empty,1,mismatched,0.00014416760000000002,alleged,271869
1713,empty,1,abrogation,0.0001435764,convert,271438
1714,empty,1,condone,0.0001429864,representatives,271121
1715,empty,1,sluggishness,0.00014264819999999998,turn,271023
1716,empty,1,disappointment,0.00014264819999999998,provider,270505
1717,empty,1,overbuilt,0.0001423104,utilization,270438
1718,empty,1,recalling,0.00014071410000000002,installments,270066
1719,empty,1,conspire,0.00014071410000000002,manager,269940
1720,empty,1,intimidation,0.0001403786,pension,269644
1721,empty,1,unfriendly,0.000140292,lieu,269617
1722,empty,1,overcomes,0.000138374,disposed,269576
1723,empty,1,uncovering,0.0001381272,discussions,269576
1724,empty,1,quitting,0.0001373771,subordinated,269505
1725,empty,1,unwelcome,0.0001354792,hereto,269504
1726,empty,1,redaction,0.0001349061,regularly,269493
1727,empty,1,misinterpreted,0.00013416479999999999,absence,269236
1728,empty,1,dissident,0.0001330254,declines,269201
1729,empty,1,evictions,0.000130834,collected,269070
1730,empty,1,depletions,0.00012729750000000002,guidelines,268926
1731,empty,1,sues,0.0001270608,billion,268839
1732,empty,1,confine,0.0001246032,across,268730
1733,empty,1,underproduction,0.0001245216,considering,268333
1734,empty,1,victims,0.000122715,engineering,267809
1735,empty,1,undercut,0.0001224017,bylaws,267611
1736,empty,1,disorderly,0.00012030000000000001,footnote,267419
1737,empty,1,collusive,0.00011976,produced,266888
1738,empty,1,disfavor,0.0001192212,highest,266698
1739,empty,1,aberrations,0.0001176019,severance,266369
1740,empty,1,perpetration,0.00011737439999999999,length,266254
1741,empty,1,weakly,0.0001164564,tables,266234
1742,empty,1,incompatibilities,0.00011584639999999999,licensing,266139
1743,empty,1,inefficiently,0.00011562060000000001,broker,266119
1744,empty,1,unsavory,0.00011478780000000001,thereunder,266116
1745,empty,1,retribution,0.0001144066,partial,266089
1746,empty,1,usurped,0.00011388,exception,265830
1747,empty,1,obstructing,0.000113199,removed,265770
1748,empty,1,deprives,0.0001128981,eliminate,265749
1749,empty,1,faulted,0.0001091756,twenty,265726
1750,empty,1,disturbs,0.00010858499999999999,aspects,265339
1751,empty,1,curtails,0.00010858499999999999,instead,265208
1752,empty,1,inconveniences,0.0001068984,seeks,265177
1753,empty,1,prolonging,0.0001063894,favor,265176
1754,empty,1,mislabeled,0.0001049349,square,264878
1755,empty,1,unmerchantable,0.000104067,sells,264692
1756,empty,1,degrades,0.0001027026,help,264660
1757,empty,1,confuse,0.0001022037,prescribed,264520
1758,empty,1,inequity,0.00010134719999999999,interpretations,264496
1759,empty,1,downtimes,0.00010077819999999999,multi,264450
1760,empty,1,detentions,0.0001005676,volumes,263954
1761,empty,1,offend,0.00010000079999999999,fluctuate,263900
1762,empty,1,straining,9.971800000000001e-05,assignment,263882
1763,empty,1,accusing,9.92264e-05,believed,263874
1764,empty,1,detracting,9.91536e-05,issuing,263830
1765,empty,1,shuts,9.8102e-05,replaced,263810
1766,empty,1,undermines,9.698399999999999e-05,unrecognized,263791
1767,empty,1,contentious,9.67055e-05,civil,263578
1768,empty,1,tampered,9.649919999999999e-05,unknown,263541
1769,empty,1,underestimation,9.642739999999999e-05,driven,262815
1770,empty,1,nuisances,9.61497e-05,successor,262427
1771,empty,1,accusation,9.51855e-05,add,262148
1772,empty,1,embezzled,9.49096e-05,automatically,262041
1773,empty,1,riskiest,9.373919999999999e-05,enforcement,261943
1774,empty,1,exacerbates,9.34654e-05,trustee,261142
1775,empty,1,persisting,9.298950000000001e-05,bonds,261085
1776,empty,1,conspirators,9.17e-05,inputs,260967
1777,empty,1,exonerating,9.06888e-05,measuring,260586
1778,empty,1,spamming,9.00812e-05,supplementary,260240
1779,empty,1,misstate,8.9148e-05,amounted,260231
1780,empty,1,harass,8.9148e-05,attorney,259795
1781,empty,1,unforseen,8.8881e-05,bonus,259307
1782,empty,1,manipulations,8.8881e-05,lender,259298
1783,empty,1,destabilizing,8.88121e-05,article,259052
1784,empty,1,hurting,8.603819999999999e-05,financed,258937
1785,empty,1,impasses,8.54464e-05,follow,258871
1786,empty,1,felonious,8.52525e-05,physical,258867
1787,empty,1,demolishing,8.42105e-05,assure,258536
1788,empty,1,underestimates,8.401800000000001e-05,capitalization,258460
1789,empty,1,corrupted,8.369189999999999e-05,sensitive,258372
1790,empty,1,overcharging,8.272600000000001e-05,minimize,258321
1791,empty,1,displaces,8.099979999999999e-05,awarded,258280
1792,empty,1,endangering,7.80368e-05,receipts,258009
1793,empty,1,picket,7.73529e-05,versus,257906
1794,empty,1,deadlocked,7.73529e-05,difficulties,257902
1795,empty,1,reassignments,7.71684e-05,divided,257512
1796,empty,1,unfitness,7.710420000000001e-05,faith,257490
1797,empty,1,repossesses,7.68559e-05,waiver,257454
1798,empty,1,denigrate,7.660800000000001e-05,customary,257306
1799,empty,1,impracticality,7.61772e-05,similarly,257274
1800,empty,1,underreporting,7.55015e-05,progress,257201
1801,empty,1,unfortunate,7.5438e-05,oral,256753
1802,empty,1,malice,7.51924e-05,absolute,256520
1803,empty,1,untenable,7.501050000000001e-05,accurately,256477
1804,empty,1,colluded,7.379000000000001e-05,approvals,256442
1805,empty,1,misunderstood,7.33046e-05,serves,255864
1806,empty,1,deadlocks,7.3125e-05,adjust,255848
1807,empty,1,demotions,7.30625e-05,travel,255635
1808,empty,1,maliciously,7.096319999999999e-05,introduction,255461
1809,empty,1,defamed,7.096319999999999e-05,licensed,255327
1810,empty,1,retaliated,6.98984e-05,features,255212
1811,empty,1,distorts,6.9601e-05,limiting,255092
1812,empty,1,corrupting,6.87204e-05,promissory,254995
1813,empty,1,stagnate,6.86598e-05,governed,254807
1814,empty,1,miscalculate,6.8252e-05,voluntary,254747
1815,empty,1,nullifying,6.80184e-05,capabilities,254669
1816,empty,1,aberrant,6.80184e-05,addresses,254175
1817,empty,1,distorting,6.755240000000001e-05,demands,254141
1818,empty,1,disgrace,6.732e-05,correct,253841
1819,empty,1,contradicts,6.651359999999999e-05,death,253793
1820,empty,1,overbuilds,6.473879999999999e-05,serving,253669
1821,empty,1,disappeared,6.473879999999999e-05,restrict,253588
1822,empty,1,encroaches,6.42256e-05,duration,253579
1823,empty,1,disagreeing,6.3999e-05,satisfactory,253555
1824,empty,1,impounding,6.37728e-05,oversight,253534
1825,empty,1,imperfection,6.337979999999999e-05,parts,253450
1826,empty,1,mothballing,6.321279999999999e-05,assessments,253346
1827,empty,1,incarcerated,6.2316e-05,legislation,253345
1828,empty,1,disappoint,6.22583e-05,human,252921
1829,empty,1,mismatching,6.20928e-05,much,252812
1830,empty,1,overstatements,6.18125e-05,steps,252641
1831,empty,1,deliberated,6.18125e-05,attorneys,252610
1832,empty,1,vetoed,6.1204e-05,shows,252606
1833,empty,1,falsify,6.10399e-05,intangibles,252538
1834,empty,1,defacement,6.0762e-05,names,251652
1835,empty,1,acquitted,6.03784e-05,sustained,251582
1836,empty,1,cyberattack,5.90662e-05,permanent,251287
1837,empty,1,disappearing,5.8905e-05,distribute,251284
1838,empty,1,disclaiming,5.84714e-05,energy,251119
1839,empty,1,conspiracies,5.82552e-05,containing,250957
1840,empty,1,destabilization,5.76645e-05,bid,250951
1841,empty,1,wasteful,5.73944e-05,manufacturers,250931
1842,empty,1,hampering,5.71802e-05,enhanced,250447
1843,empty,1,tortuously,5.6595e-05,drive,250434
1844,empty,1,harsher,5.59581e-05,consecutive,250312
1845,empty,1,overloads,5.55355e-05,defend,250274
1846,empty,1,adversaries,5.5013e-05,manufacture,250181
1847,empty,1,frustrating,5.47492e-05,exempt,249941
1848,empty,1,expropriate,5.35535e-05,patents,249884
1849,empty,1,dysfunctions,5.27283e-05,zero,249560
1850,empty,1,delists,5.2523e-05,institution,249531
1851,empty,1,overloaded,5.19622e-05,label,249512
1852,empty,1,tainting,5.17584e-05,implementing,249460
1853,empty,1,embarrass,5.12017e-05,repairs,249285
1854,empty,1,erratically,5.09472e-05,prove,249232
1855,empty,1,disapprovals,5.0745400000000004e-05,excludes,248553
1856,empty,1,disreputable,5.04468e-05,recoverability,248541
1857,empty,1,disloyal,4.9794e-05,patent,248470
1858,empty,1,misrepresents,4.88516e-05,doubt,248131
1859,empty,1,monopolized,4.80636e-05,solutions,247901
1860,empty,1,oversupplied,4.78676e-05,intention,247699
1861,empty,1,devastation,4.6943699999999996e-05,west,247570
1862,empty,1,degradations,4.675e-05,adequately,247242
1863,empty,1,reassigning,4.56456e-05,inclusion,246886
1864,empty,1,disqualifies,4.5503899999999996e-05,agrees,246862
1865,empty,1,imperil,4.4933000000000005e-05,undue,246797
1866,empty,1,abusing,4.4226e-05,raised,246591
1867,empty,1,overstates,4.25961e-05,impose,246450
1868,empty,1,misjudgments,4.2411600000000006e-05,country,246351
1869,empty,1,aberration,4.2364e-05,users,245903
1870,empty,1,contradicting,4.20438e-05,borrow,245812
1871,empty,1,accuses,4.16776e-05,mean,245796
1872,empty,1,slanderous,4.06352e-05,observable,245709
1873,empty,1,devastated,4.03216e-05,hierarchy,245700
1874,empty,1,unpredicted,4.0142099999999996e-05,warranties,245552
1875,empty,1,unpopular,3.9963e-05,possibility,245299
1876,empty,1,disqualifications,3.9119199999999996e-05,preliminary,245118
1877,empty,1,defeats,3.8720499999999996e-05,central,245087
1878,empty,1,implicating,3.66804e-05,investigation,244951
1879,empty,1,aversely,3.64266e-05,keep,244858
1880,empty,1,sacrificed,3.6212e-05,qualifying,244844
1881,empty,1,downsizings,3.6041900000000005e-05,thereon,244370
1882,empty,1,mislabeling,3.57466e-05,mail,244287
1883,empty,1,underestimating,3.57029e-05,mitigate,243545
1884,empty,1,unavoidably,3.5534e-05,incremental,243244
1885,empty,1,fatally,3.5534e-05,unanticipated,243149
1886,empty,1,unjustifiable,3.52842e-05,storage,243107
1887,empty,1,erodes,3.5240799999999996e-05,miscellaneous,242536
1888,empty,1,embarrassing,3.5073e-05,collect,242364
1889,empty,1,devalues,3.4572e-05,accrue,242339
1890,empty,1,implicates,3.424e-05,thirty,242087
1891,empty,1,counterclaiming,3.424e-05,carryforwards,242000
1892,empty,1,relinquishments,3.3787499999999995e-05,auditing,241934
1893,empty,1,accuse,3.36232e-05,build,241789
1894,empty,1,forbidding,3.34593e-05,preparing,241721
1895,empty,1,counterfeiters,3.31748e-05,team,241649
1896,empty,1,collapsing,3.31327e-05,accurate,241160
1897,empty,1,evicting,3.297e-05,internally,241057
1898,empty,1,concedes,3.25677e-05,unused,240949
1899,empty,1,renouncing,3.23648e-05,generating,240926
1900,empty,1,inequities,3.2085e-05,revise,240530
1901,empty,1,unprofitability,3.1605899999999995e-05,commence,240529
1902,empty,1,confesses,3.1488e-05,fall,240510
1903,empty,1,nonconformities,3.13294e-05,responsibilities,240421
1904,empty,1,corruptly,3.1288500000000004e-05,split,240259
1905,empty,1,confessing,3.1013400000000004e-05,recording,240180
1906,empty,1,vitiated,3.09727e-05,issuances,240170
1907,empty,1,overestimates,3.09727e-05,frequently,239691
1908,empty,1,manipulates,3.06585e-05,returned,239378
1909,empty,1,overestimation,3.0426499999999997e-05,transportation,239348
1910,empty,1,disparaged,3.0386199999999997e-05,traditional,239284
1911,empty,1,annoying,3.02304e-05,leasehold,239096
1912,empty,1,censured,3.0115100000000002e-05,becoming,239020
1913,empty,1,disavows,3.0075000000000003e-05,bears,238975
1914,empty,1,misclassifications,2.98053e-05,generation,238746
1915,empty,1,hampers,2.98053e-05,successors,238647
1916,empty,1,deceived,2.98053e-05,calculations,238389
1917,empty,1,exculpate,2.89248e-05,variations,238352
1918,empty,1,harassed,2.87336e-05,context,238291
1919,empty,1,wrongdoings,2.8319199999999998e-05,suit,238238
1920,empty,1,foregoes,2.8168799999999997e-05,bulletin,238120
1921,empty,1,bribing,2.79078e-05,identifying,238021
1922,empty,1,careless,2.78692e-05,entry,237983
1923,empty,1,outmoded,2.7758500000000002e-05,details,237978
1924,empty,1,embezzling,2.7758500000000002e-05,start,237563
1925,empty,1,redefault,2.7312999999999998e-05,proper,237323
1926,empty,1,inactivating,2.7018e-05,lawsuits,237293
1927,empty,1,abdication,2.6909000000000003e-05,determinable,237231
1928,empty,1,taint,2.66162e-05,copies,237173
1929,empty,1,aggravate,2.64704e-05,marketable,237064
1930,empty,1,convict,2.61426e-05,adequacy,237045
1931,empty,1,deceptively,2.58912e-05,exceptions,237008
1932,empty,1,felonies,2.54979e-05,accept,236970
1933,empty,1,forgers,2.5355199999999997e-05,authorization,236928
1934,empty,1,tragedies,2.5318399999999998e-05,indemnify,236626
1935,empty,1,disappears,2.46477e-05,website,236605
1936,empty,1,warns,2.45436e-05,construed,236162
1937,empty,1,unmeritorious,2.4124799999999996e-05,raw,236126
1938,empty,1,exaggeration,2.3847600000000002e-05,sharing,235976
1939,empty,1,exonerates,2.37452e-05,recovered,235870
1940,empty,1,disappointments,2.3572e-05,commencement,235858
1941,empty,1,unreasonableness,2.30607e-05,documentation,235833
1942,empty,1,understatements,2.2890000000000003e-05,undiscounted,235785
1943,empty,1,criticizing,2.2890000000000003e-05,fails,235487
1944,empty,1,aggravation,2.25203e-05,participant,235392
1945,empty,1,penalizing,2.20206e-05,priority,235326
1946,empty,1,retaliating,2.18538e-05,despite,235227
1947,empty,1,disproportional,2.1658e-05,consultant,235075
1948,empty,1,criticizes,2.1492599999999998e-05,identifiable,234776
1949,empty,1,devaluing,2.0971000000000003e-05,deductible,234754
1950,empty,1,complains,2.0971000000000003e-05,groups,234749
1951,empty,1,dishonestly,2.06504e-05,facilitate,234621
1952,empty,1,exculpations,2.02335e-05,training,234495
1953,empty,1,exculpating,2.01064e-05,anniversary,234469
1954,empty,1,displacements,2.01064e-05,sought,234423
1955,empty,1,overburdened,1.9886e-05,threatened,234347
1956,empty,1,inadvisability,1.96344e-05,superior,234295
1957,empty,1,dissented,1.96344e-05,resolved,234255
1958,empty,1,unreceptive,1.87072e-05,harbor,234229
1959,empty,1,disastrous,1.87072e-05,appreciation,234197
1960,empty,1,prolongs,1.8463200000000003e-05,translation,234099
1961,empty,1,dissents,1.83105e-05,indicates,233909
1962,empty,1,misinterpret,1.81896e-05,approve,233903
1963,empty,1,miscommunication,1.81896e-05,soon,233892
1964,empty,1,understates,1.81002e-05,issuers,233862
1965,empty,1,scrutinizes,1.798e-05,published,233742
1966,empty,1,spammers,1.7652499999999997e-05,models,233510
1967,empty,1,harshness,1.74155e-05,unfavorable,233501
1968,empty,1,abolishing,1.70932e-05,assumes,233422
1969,empty,1,conspirator,1.65986e-05,growing,233109
1970,empty,1,alienating,1.65986e-05,denominated,233073
1971,empty,1,assaults,1.59432e-05,east,232932
1972,empty,1,renegotiates,1.58304e-05,immaterial,232869
1973,empty,1,suspicions,1.47806e-05,producing,232795
1974,empty,1,acquittal,1.45638e-05,resource,232392
1975,empty,1,confiscate,1.41625e-05,insufficient,232321
1976,empty,1,usurp,1.4056200000000001e-05,elements,231974
1977,empty,1,overturns,1.4056200000000001e-05,settle,231827
1978,empty,1,untruthful,1.39503e-05,community,231788
1979,empty,1,confining,1.38448e-05,slightly,231641
1980,empty,1,hindrances,1.35576e-05,granting,231553
1981,empty,1,repudiating,1.34268e-05,presence,231380
1982,empty,1,misjudgment,1.34268e-05,marketplace,231367
1983,empty,1,discredits,1.34268e-05,phase,230999
1984,empty,1,indictable,1.32468e-05,bond,230962
1985,empty,1,deters,1.2838e-05,sites,230918
1986,empty,1,coercing,1.27629e-05,defense,230752
1987,empty,1,unstabilized,1.24356e-05,cancellation,230650
1988,empty,1,misstating,1.21635e-05,feet,230500
1989,empty,1,aggravating,1.17719e-05,gives,230399
1990,empty,1,boycotting,1.1675e-05,covenant,230392
1991,empty,1,condoned,1.14114e-05,self,230359
1992,empty,1,misapplications,1.1245500000000001e-05,pertaining,230359
1993,empty,1,counterfeits,1.11264e-05,tests,230189
1994,empty,1,difficultly,1.06833e-05,unrelated,229694
1995,empty,1,nonpayments,1.0591e-05,issuable,229689
1996,empty,1,destabilize,1.05228e-05,seasonal,229603
1997,empty,1,reassigns,1.04991e-05,little,229390
1998,empty,1,confrontation,1.04991e-05,ventures,229245
1999,empty,1,confronts,1.04312e-05,mainly,229207
